sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-445_iter-1,depth-445_iter-2,depth-445_iter-3,depth-445_iter-4,depth-445_iter-5,depth-445_iter-6,depth-445_iter-7,depth-445_iter-8,depth-445_iter-9,depth-445_iter-10,depth-889_iter-1,depth-889_iter-2,depth-889_iter-3,depth-889_iter-4,depth-889_iter-5,depth-889_iter-6,depth-889_iter-7,depth-889_iter-8,depth-889_iter-9,depth-889_iter-10,depth-1334_iter-1,depth-1334_iter-2,depth-1334_iter-3,depth-1334_iter-4,depth-1334_iter-5,depth-1334_iter-6,depth-1334_iter-7,depth-1334_iter-8,depth-1334_iter-9,depth-1334_iter-10,depth-1778_iter-1,depth-1778_iter-2,depth-1778_iter-3,depth-1778_iter-4,depth-1778_iter-5,depth-1778_iter-6,depth-1778_iter-7,depth-1778_iter-8,depth-1778_iter-9,depth-1778_iter-10,depth-2222_iter-1,depth-2222_iter-2,depth-2222_iter-3,depth-2222_iter-4,depth-2222_iter-5,depth-2222_iter-6,depth-2222_iter-7,depth-2222_iter-8,depth-2222_iter-9,depth-2222_iter-10,depth-2667_iter-1,depth-2667_iter-2,depth-2667_iter-3,depth-2667_iter-4,depth-2667_iter-5,depth-2667_iter-6,depth-2667_iter-7,depth-2667_iter-8,depth-2667_iter-9,depth-2667_iter-10,depth-3111_iter-1,depth-3111_iter-2,depth-3111_iter-3,depth-3111_iter-4,depth-3111_iter-5,depth-3111_iter-6,depth-3111_iter-7,depth-3111_iter-8,depth-3111_iter-9,depth-3111_iter-10,depth-3555_iter-1,depth-3555_iter-2,depth-3555_iter-3,depth-3555_iter-4,depth-3555_iter-5,depth-3555_iter-6,depth-3555_iter-7,depth-3555_iter-8,depth-3555_iter-9,depth-3555_iter-10,depth-4000_iter-1,depth-4000_iter-2,depth-4000_iter-3,depth-4000_iter-4,depth-4000_iter-5,depth-4000_iter-6,depth-4000_iter-7,depth-4000_iter-8,depth-4000_iter-9,depth-4000_iter-10,Subject,BodySite,DaysSinceExperimentStart
S188,1,1,1,1,1,1,1,1,1,1,36.0,35.0,34.0,34.0,36.0,31.0,34.0,32.0,34.0,36.0,35.0,37.0,36.0,37.0,36.0,38.0,37.0,35.0,36.0,37.0,37.0,38.0,38.0,38.0,38.0,38.0,36.0,38.0,38.0,38.0,38.0,38.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,NA,NA,NA
S189,1,1,1,1,1,1,1,1,1,1,52.0,48.0,50.0,47.0,50.0,50.0,53.0,49.0,49.0,48.0,54.0,54.0,56.0,57.0,57.0,53.0,57.0,53.0,56.0,53.0,58.0,58.0,58.0,57.0,58.0,56.0,58.0,56.0,58.0,58.0,59.0,58.0,56.0,58.0,58.0,56.0,58.0,59.0,57.0,57.0,59.0,58.0,59.0,58.0,59.0,58.0,58.0,59.0,59.0,58.0,58.0,59.0,59.0,59.0,59.0,59.0,59.0,58.0,58.0,58.0,59.0,57.0,59.0,59.0,59.0,59.0,59.0,58.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,58.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,58.0,59.0,NA,NA,NA
S19,1,1,1,1,1,1,1,1,1,1,34.0,34.0,32.0,34.0,34.0,34.0,33.0,31.0,35.0,32.0,34.0,35.0,34.0,32.0,35.0,36.0,34.0,36.0,35.0,34.0,35.0,35.0,36.0,35.0,34.0,34.0,36.0,36.0,35.0,35.0,36.0,36.0,36.0,35.0,36.0,36.0,36.0,35.0,36.0,34.0,35.0,36.0,36.0,36.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,36.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,NA,NA,NA
S190,1,1,1,1,1,1,1,1,1,1,37.0,39.0,35.0,37.0,36.0,37.0,37.0,37.0,38.0,40.0,41.0,40.0,42.0,40.0,42.0,42.0,38.0,40.0,40.0,40.0,40.0,41.0,42.0,42.0,40.0,42.0,42.0,41.0,41.0,40.0,41.0,42.0,42.0,41.0,41.0,42.0,41.0,42.0,41.0,41.0,41.0,42.0,42.0,42.0,42.0,41.0,41.0,42.0,41.0,42.0,40.0,42.0,42.0,41.0,41.0,41.0,42.0,41.0,42.0,41.0,42.0,41.0,42.0,41.0,42.0,42.0,42.0,41.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,42.0,41.0,42.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0,NA,NA,NA
S191,1,1,1,1,1,1,1,1,1,1,28.0,27.0,29.0,28.0,27.0,28.0,27.0,28.0,28.0,30.0,29.0,29.0,29.0,28.0,29.0,29.0,27.0,28.0,29.0,30.0,29.0,29.0,26.0,30.0,29.0,30.0,30.0,28.0,29.0,30.0,30.0,30.0,30.0,29.0,29.0,30.0,29.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,NA,NA,NA
S192,1,1,1,1,1,1,1,1,1,1,26.0,26.0,20.0,23.0,22.0,22.0,24.0,22.0,22.0,25.0,27.0,29.0,28.0,27.0,26.0,27.0,26.0,28.0,29.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,29.0,29.0,30.0,29.0,30.0,30.0,30.0,29.0,30.0,29.0,29.0,30.0,30.0,30.0,30.0,30.0,29.0,28.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,NA,NA,NA
S193,1,1,1,1,1,1,1,1,1,1,33.0,34.0,34.0,33.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,NA,NA,NA
S194,1,1,1,1,1,1,1,1,1,1,38.0,35.0,35.0,39.0,33.0,37.0,36.0,38.0,35.0,32.0,41.0,38.0,43.0,36.0,38.0,40.0,38.0,39.0,42.0,40.0,43.0,42.0,42.0,43.0,43.0,40.0,42.0,41.0,42.0,42.0,42.0,42.0,42.0,40.0,42.0,41.0,43.0,42.0,44.0,41.0,44.0,43.0,43.0,43.0,43.0,42.0,43.0,44.0,42.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,44.0,43.0,43.0,44.0,43.0,44.0,44.0,43.0,44.0,43.0,44.0,43.0,43.0,44.0,43.0,44.0,42.0,44.0,44.0,44.0,44.0,43.0,43.0,44.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,NA,NA,NA
S195,1,1,1,1,1,1,1,1,1,1,28.0,29.0,32.0,28.0,31.0,30.0,24.0,28.0,26.0,27.0,33.0,30.0,34.0,30.0,32.0,33.0,31.0,31.0,33.0,32.0,33.0,34.0,34.0,34.0,33.0,31.0,34.0,33.0,34.0,32.0,34.0,33.0,33.0,34.0,34.0,34.0,33.0,34.0,34.0,35.0,34.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,33.0,34.0,35.0,35.0,33.0,35.0,35.0,34.0,35.0,35.0,35.0,35.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,35.0,34.0,34.0,35.0,34.0,35.0,35.0,34.0,35.0,35.0,34.0,35.0,35.0,NA,NA,NA
S196,1,1,1,1,1,1,1,1,1,1,29.0,28.0,30.0,30.0,30.0,29.0,28.0,30.0,30.0,29.0,30.0,30.0,31.0,30.0,31.0,30.0,31.0,30.0,31.0,29.0,30.0,31.0,31.0,30.0,30.0,30.0,31.0,30.0,30.0,31.0,30.0,31.0,31.0,31.0,31.0,30.0,30.0,31.0,30.0,30.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,NA,NA,NA
S197,1,1,1,1,1,1,1,1,1,1,61.0,63.0,62.0,62.0,61.0,62.0,61.0,62.0,64.0,64.0,65.0,65.0,65.0,65.0,65.0,66.0,66.0,65.0,64.0,65.0,66.0,66.0,65.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0,66.0,65.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,NA,NA,NA
S198,1,1,1,1,1,1,1,1,1,1,41.0,37.0,43.0,37.0,42.0,41.0,40.0,39.0,42.0,40.0,43.0,45.0,43.0,43.0,45.0,41.0,43.0,44.0,44.0,46.0,47.0,46.0,47.0,46.0,45.0,47.0,45.0,45.0,44.0,46.0,46.0,45.0,46.0,46.0,46.0,47.0,46.0,47.0,46.0,45.0,46.0,47.0,46.0,45.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,45.0,47.0,46.0,47.0,47.0,44.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,46.0,47.0,47.0,45.0,47.0,47.0,47.0,46.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,NA,NA,NA
S199,1,1,1,1,1,1,1,1,1,1,71.0,70.0,73.0,70.0,74.0,72.0,69.0,73.0,68.0,73.0,76.0,77.0,80.0,79.0,82.0,75.0,77.0,75.0,80.0,77.0,78.0,81.0,82.0,80.0,80.0,81.0,80.0,80.0,81.0,83.0,80.0,80.0,83.0,82.0,82.0,82.0,82.0,80.0,82.0,82.0,81.0,80.0,80.0,83.0,83.0,80.0,82.0,83.0,83.0,82.0,82.0,82.0,82.0,81.0,82.0,82.0,82.0,83.0,82.0,83.0,83.0,83.0,82.0,83.0,83.0,82.0,83.0,83.0,83.0,82.0,83.0,83.0,83.0,83.0,82.0,83.0,83.0,83.0,83.0,82.0,83.0,83.0,83.0,83.0,82.0,83.0,83.0,83.0,83.0,83.0,NA,NA,NA
S2,1,1,1,1,1,1,1,1,1,1,27.0,27.0,28.0,27.0,27.0,27.0,28.0,28.0,27.0,25.0,29.0,27.0,29.0,28.0,28.0,28.0,29.0,27.0,29.0,28.0,28.0,29.0,28.0,29.0,28.0,29.0,28.0,28.0,28.0,28.0,29.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,29.0,28.0,29.0,29.0,28.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,29.0,28.0,28.0,29.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,NA,NA,NA
S20,1,1,1,1,1,1,1,1,1,1,31.0,30.0,28.0,28.0,34.0,33.0,30.0,35.0,30.0,36.0,36.0,39.0,41.0,38.0,37.0,39.0,42.0,40.0,37.0,38.0,38.0,36.0,46.0,42.0,39.0,43.0,46.0,39.0,44.0,45.0,47.0,51.0,52.0,47.0,48.0,46.0,45.0,50.0,41.0,43.0,51.0,49.0,49.0,49.0,48.0,50.0,52.0,47.0,54.0,47.0,55.0,49.0,54.0,50.0,58.0,56.0,54.0,48.0,52.0,48.0,52.0,55.0,54.0,58.0,55.0,55.0,51.0,60.0,60.0,57.0,52.0,53.0,49.0,54.0,59.0,56.0,57.0,58.0,52.0,58.0,61.0,58.0,56.0,59.0,55.0,57.0,56.0,59.0,53.0,57.0,NA,NA,NA
S200,1,1,1,1,1,1,1,1,1,1,49.0,52.0,52.0,49.0,53.0,51.0,53.0,51.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,NA,NA,NA
S201,1,1,1,1,1,1,1,1,1,1,44.0,45.0,43.0,47.0,43.0,44.0,44.0,43.0,47.0,45.0,47.0,47.0,48.0,49.0,49.0,49.0,49.0,48.0,48.0,47.0,49.0,47.0,49.0,49.0,48.0,48.0,49.0,49.0,48.0,49.0,48.0,49.0,49.0,49.0,49.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,NA,NA,NA
S202,1,1,1,1,1,1,1,1,1,1,46.0,45.0,46.0,45.0,46.0,48.0,46.0,47.0,46.0,47.0,48.0,48.0,49.0,47.0,48.0,48.0,49.0,48.0,49.0,48.0,49.0,49.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,NA,NA,NA
S203,1,1,1,1,1,1,1,1,1,1,22.0,24.0,22.0,23.0,24.0,21.0,23.0,24.0,23.0,20.0,26.0,27.0,27.0,25.0,26.0,23.0,27.0,24.0,22.0,27.0,25.0,28.0,28.0,24.0,26.0,26.0,25.0,27.0,27.0,26.0,28.0,28.0,25.0,25.0,26.0,26.0,27.0,26.0,27.0,27.0,28.0,28.0,27.0,28.0,28.0,29.0,28.0,27.0,27.0,27.0,27.0,26.0,28.0,29.0,29.0,28.0,26.0,28.0,29.0,28.0,27.0,28.0,27.0,28.0,29.0,29.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,28.0,29.0,28.0,28.0,26.0,29.0,27.0,29.0,29.0,26.0,28.0,28.0,28.0,NA,NA,NA
S204,1,1,1,1,1,1,1,1,1,1,33.0,32.0,32.0,33.0,33.0,33.0,33.0,29.0,30.0,35.0,36.0,35.0,35.0,39.0,38.0,36.0,36.0,36.0,37.0,34.0,37.0,37.0,39.0,37.0,38.0,37.0,38.0,37.0,38.0,37.0,38.0,37.0,38.0,39.0,38.0,39.0,37.0,37.0,38.0,37.0,39.0,39.0,39.0,39.0,39.0,38.0,39.0,39.0,38.0,39.0,38.0,38.0,39.0,38.0,39.0,38.0,39.0,39.0,37.0,37.0,39.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,39.0,38.0,38.0,38.0,39.0,38.0,39.0,38.0,39.0,39.0,38.0,39.0,39.0,38.0,38.0,39.0,39.0,39.0,39.0,NA,NA,NA
S205,1,1,1,1,1,1,1,1,1,1,26.0,20.0,23.0,23.0,24.0,25.0,24.0,25.0,25.0,25.0,28.0,29.0,26.0,26.0,28.0,26.0,27.0,29.0,25.0,26.0,26.0,28.0,28.0,28.0,27.0,27.0,28.0,27.0,28.0,27.0,28.0,28.0,29.0,28.0,28.0,28.0,28.0,27.0,28.0,28.0,29.0,27.0,28.0,28.0,29.0,28.0,29.0,28.0,29.0,29.0,29.0,29.0,27.0,28.0,29.0,29.0,29.0,29.0,27.0,28.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,NA,NA,NA
S206,1,1,1,1,1,1,1,1,1,1,63.0,61.0,63.0,62.0,62.0,60.0,54.0,63.0,64.0,62.0,71.0,69.0,69.0,68.0,70.0,70.0,67.0,69.0,73.0,70.0,73.0,73.0,68.0,71.0,70.0,71.0,72.0,72.0,72.0,69.0,73.0,72.0,73.0,72.0,72.0,72.0,73.0,72.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.0,72.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.0,73.0,73.0,73.0,73.0,NA,NA,NA
S207,1,1,1,1,1,1,1,1,1,1,28.0,28.0,23.0,27.0,25.0,24.0,28.0,28.0,26.0,29.0,25.0,27.0,27.0,27.0,29.0,28.0,28.0,30.0,29.0,28.0,29.0,30.0,30.0,28.0,30.0,30.0,29.0,28.0,29.0,29.0,29.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,29.0,30.0,30.0,29.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,NA,NA,NA
S208,1,1,1,1,1,1,1,1,1,1,35.0,32.0,33.0,35.0,33.0,35.0,34.0,33.0,34.0,31.0,38.0,36.0,36.0,36.0,38.0,37.0,38.0,36.0,37.0,37.0,38.0,39.0,37.0,37.0,38.0,38.0,38.0,37.0,38.0,37.0,36.0,38.0,38.0,38.0,38.0,38.0,37.0,38.0,38.0,39.0,37.0,38.0,38.0,39.0,39.0,39.0,39.0,38.0,37.0,39.0,37.0,39.0,38.0,39.0,37.0,39.0,38.0,39.0,39.0,38.0,39.0,39.0,39.0,38.0,39.0,38.0,39.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,39.0,39.0,39.0,39.0,38.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,NA,NA,NA
S209,1,1,1,1,1,1,1,1,1,1,19.0,18.0,21.0,19.0,19.0,18.0,17.0,18.0,21.0,18.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,NA,NA,NA
S21,1,1,1,1,1,1,1,1,1,1,35.0,37.0,38.0,36.0,36.0,35.0,37.0,38.0,35.0,37.0,36.0,37.0,37.0,37.0,37.0,38.0,37.0,37.0,38.0,37.0,37.0,37.0,38.0,37.0,38.0,35.0,38.0,37.0,37.0,38.0,37.0,38.0,38.0,36.0,38.0,38.0,37.0,38.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,37.0,38.0,38.0,38.0,38.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,NA,NA,NA
S210,1,1,1,1,1,1,1,1,1,1,13.0,13.0,12.0,12.0,12.0,10.0,12.0,13.0,12.0,10.0,13.0,12.0,13.0,12.0,13.0,13.0,13.0,13.0,13.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,NA,NA,NA
S211,1,1,1,1,1,1,1,1,1,1,24.0,26.0,24.0,24.0,26.0,24.0,25.0,24.0,25.0,24.0,29.0,30.0,28.0,25.0,30.0,28.0,31.0,29.0,30.0,30.0,32.0,30.0,29.0,29.0,31.0,31.0,29.0,31.0,32.0,31.0,29.0,31.0,32.0,30.0,32.0,32.0,31.0,32.0,30.0,32.0,32.0,32.0,32.0,32.0,31.0,31.0,32.0,32.0,30.0,32.0,32.0,31.0,32.0,32.0,32.0,31.0,31.0,31.0,32.0,31.0,32.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,32.0,32.0,31.0,31.0,32.0,32.0,32.0,32.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,32.0,32.0,31.0,NA,NA,NA
S212,1,1,1,1,1,1,1,1,1,1,36.0,37.0,36.0,35.0,35.0,38.0,34.0,38.0,39.0,36.0,39.0,37.0,39.0,38.0,39.0,39.0,37.0,38.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,NA,NA,NA
S213,1,1,1,1,1,1,1,1,1,1,26.0,25.0,26.0,25.0,26.0,27.0,24.0,24.0,25.0,23.0,26.0,28.0,27.0,29.0,27.0,30.0,31.0,27.0,28.0,27.0,30.0,29.0,29.0,29.0,27.0,32.0,30.0,30.0,29.0,29.0,28.0,31.0,31.0,32.0,30.0,31.0,30.0,30.0,30.0,30.0,29.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,32.0,29.0,29.0,29.0,32.0,31.0,31.0,31.0,30.0,32.0,32.0,30.0,30.0,32.0,31.0,31.0,32.0,32.0,31.0,30.0,30.0,31.0,30.0,31.0,31.0,31.0,32.0,31.0,30.0,32.0,30.0,29.0,31.0,32.0,32.0,31.0,32.0,31.0,32.0,32.0,31.0,32.0,NA,NA,NA
S214,1,1,1,1,1,1,1,1,1,1,27.0,26.0,25.0,27.0,23.0,28.0,25.0,27.0,26.0,27.0,30.0,29.0,30.0,31.0,28.0,31.0,28.0,30.0,29.0,29.0,30.0,29.0,29.0,31.0,30.0,29.0,29.0,30.0,31.0,29.0,31.0,31.0,30.0,30.0,31.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,30.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,31.0,29.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,NA,NA,NA
S215,1,1,1,1,1,1,1,1,1,1,18.0,19.0,18.0,18.0,18.0,18.0,20.0,20.0,18.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,NA,NA,NA
